record_id,well_id,depth_m,mud_weight_ppg,rop_m_per_hr,rpm,wob_klbf
R001932,W031,1050,10.67,17.33,129.8,16.39
R001933,W031,1225,10.88,16.87,132.6,16.76
R001934,W031,1400,11.15,16.46,120.1,19.08
R001935,W031,1575,11.36,15.54,123.6,20.06
R001936,W031,1750,11.65,17,119.5,20.4
R001937,W031,1925,11.82,13.47,117.5,22.49
R001938,W031,2100,12.13,12.96,120.4,21.96
R001939,W031,2275,12.1,14.6,116.8,22.53
R001940,W031,2450,12.43,14.69,111,25.71
R001941,W031,2625,12.67,14.39,106.9,25.34
R001942,W031,2800,12.89,14.35,113.8,27.01
R001943,W031,2975,13.06,14.18,101.8,28.08
R001944,W031,3150,13.37,14.64,99.3,31.05
R001945,W031,3325,13.56,12.03,104.6,31.21
R001946,W031,3500,13.93,11.72,101,33.74
R001947,W031,3675,14.42,7.65,85.7,36.92
R001948,W031,3850,14.73,6.56,79,38.59
R001949,W032,175,9.31,31.29,141.5,5.7
R001950,W032,350,9.58,32.91,137.8,8.28
R001951,W032,525,9.82,28.46,138.3,9.02
R001952,W032,700,9.99,27.72,143.2,11.36
R001953,W032,875,10.29,19.14,129.9,13.28
R001954,W032,1050,10.55,18.25,130.9,13.93
R001955,W032,1225,10.81,17.94,121.3,15.98
R001956,W032,1400,11.09,14.46,127.6,16.97
R001957,W032,1575,11.28,16.81,116.7,20.46
R001958,W032,1750,11.57,14.94,117.1,19.71
R001959,W032,1925,11.82,13.88,105.7,22.67
R001960,W032,2100,12.09,13.05,110.9,22.19
R001961,W032,2275,12.09,17.81,118.2,23.21
R001962,W032,2450,12.4,15.37,114,25.9
R001963,W032,2625,12.67,16.43,108.7,26.85
R001964,W032,2800,12.92,14.4,105.1,27.9
R001965,W032,2975,13.14,14.43,103.1,29.33
R001966,W032,3150,13.32,12.93,100.1,29.17
R001967,W032,3325,13.61,14.34,105.9,30.23
R001968,W032,3500,14.16,7.67,85.5,37.67
R001969,W032,3675,14.47,7.03,80.9,36.63
R001970,W033,175,9.28,34.78,145.6,5.28
R001971,W033,350,9.57,31.81,143.3,7.78
R001972,W033,525,9.79,35.25,136.5,7.94
R001973,W033,700,10,29,143.3,11.1
R001974,W033,875,10.28,32.92,130.9,11.57
R001975,W033,1050,10.52,16.52,134.7,14.75
R001976,W033,1225,10.81,15.08,124.9,16.12
R001977,W033,1400,11.11,16.56,122.6,18.11
R001978,W033,1575,11.37,13.7,107.8,18.91
R001979,W033,1750,11.57,15.51,115,18.9
R001980,W033,1925,11.8,13.69,117.4,21.94
R001981,W033,2100,12.09,15.67,122.2,22.8
R001982,W033,2275,12.06,16.02,111.9,24.59
R001983,W033,2450,12.45,14.01,118.5,24.17
R001984,W033,2625,12.62,14.47,108.5,25.35
R001985,W033,2800,12.95,16.39,110,26.06
R001986,W033,2975,13.18,14.72,112.3,30.05
R001987,W033,3150,13.3,13.29,100.1,29.57
R001988,W033,3325,13.68,13.15,96.9,30.64
R001989,W033,3500,13.91,11.68,94.2,31.54
R001990,W033,3675,14.53,7.08,86.5,39.27
R001991,W033,3850,14.68,6.61,86.3,39.17
R001992,W034,175,9.3,17.21,144.2,7.14
R001993,W034,350,9.65,16.89,136.9,8.21
R001994,W034,525,9.9,18.91,135.8,10.25
R001995,W034,700,10.1,20.08,132.3,11.74
R001996,W034,875,10.35,18.42,134.4,12.98
R001997,W034,1050,10.63,17.93,132.6,14.84
R001998,W034,1225,10.76,15.3,131.6,15.11
R001999,W034,1400,11.05,16.61,118.2,18.83
R002000,W034,1575,11.3,13.85,127.7,19.62
R002001,W034,1750,11.66,14.1,117.2,19.03
R002002,W034,1925,11.79,14.73,124.1,20.79
R002003,W034,2100,11.84,19.11,118.8,21.09
R002004,W034,2275,12.19,15.22,117.6,24.47
R002005,W034,2450,12.41,14.22,111.5,24.57
R002006,W034,2625,12.67,15.81,104.9,27.1
R002007,W034,2800,12.93,13.42,110.7,27.52
R002008,W034,2975,13.12,15.81,105.3,30.09
R002009,W034,3150,13.32,13.62,108.5,28.62
R002010,W034,3325,13.96,8.28,89.3,36.64
R002011,W034,3500,14.21,6.53,82.7,36.33
R002012,W035,175,9.39,18.67,134.8,8.91
R002013,W035,350,9.65,21.17,134.4,10.94
R002014,W035,525,9.87,20.43,141.7,9.93
R002015,W035,700,10.03,17.58,138.6,11.6
R002016,W035,875,10.42,15.72,132.4,12.68
R002017,W035,1050,10.61,18.53,134,14.31
R002018,W035,1225,10.8,15.06,125.5,17.44
R002019,W035,1400,11.13,17.11,118.5,17.2
R002020,W035,1575,11.31,17.04,127,19.18
R002021,W035,1750,11.6,16.63,119,21.7
R002022,W035,1925,11.9,13.14,122.8,21.43
R002023,W035,2100,12.09,12.75,115.9,22.85
R002024,W035,2275,12.07,18.28,109.4,23.46
R002025,W035,2450,12.33,15.16,114.7,26.01
R002026,W035,2625,12.64,13.89,113.2,26.3
R002027,W035,2800,12.81,13.93,114.1,27.06
R002028,W035,2975,13.18,11.61,92.5,29.56
R002029,W035,3150,13.35,15.16,108.9,29.87
R002030,W035,3325,13.63,13.67,99.3,30.06
R002031,W035,3500,14.22,7.91,94.4,37.75
R002032,W035,3675,14.41,7.34,81.9,38.96
R002033,W036,175,9.38,18.65,139.2,9.44
R002034,W036,350,9.67,18.95,134.4,9.27
R002035,W036,525,9.89,19.59,131.9,11.74
R002036,W036,700,10.02,19.56,135.1,13.01
R002037,W036,875,10.34,16.75,127.3,12.81
R002038,W036,1050,10.53,16.47,128.8,13.84
R002039,W036,1225,10.91,16.39,130,16.05
R002040,W036,1400,11.06,17.73,118.1,17.41
R002041,W036,1575,11.4,17.53,117.2,19.08
R002042,W036,1750,11.38,18.16,126.1,20.23
R002043,W036,1925,11.63,18.18,122.9,20.65
R002044,W036,2100,11.83,17.43,115.8,21.96
R002045,W036,2275,12.13,15.13,116,22.71
R002046,W036,2450,12.37,15.68,108.2,24.08
R002047,W036,2625,12.56,16.23,111,26.37
R002048,W036,2800,12.87,14.69,102.6,28.41
R002049,W036,2975,13.47,7.99,91.7,31.63
R002050,W036,3150,13.74,7.4,94.3,34.77
R002051,W037,175,9.29,37.15,140.5,7.53
R002052,W037,350,9.53,33.7,140.5,8.58
R002053,W037,525,9.79,32.06,140.8,8.84
R002054,W037,700,10.05,33.27,139.9,9.37
R002055,W037,875,10.41,17.79,128,14.42
R002056,W037,1050,10.58,16.57,134,14.66
R002057,W037,1225,10.77,15.96,123.1,17.81
R002058,W037,1400,11.04,17.65,118.6,17.48
R002059,W037,1575,11.37,15.91,129.3,18.83
R002060,W037,1750,11.6,16.92,121.7,18.95
R002061,W037,1925,11.78,16.35,123.4,22.75
R002062,W037,2100,11.81,15.67,112.1,21.82
R002063,W037,2275,12.05,18.07,112.6,23.1
R002064,W037,2450,12.31,16.3,111.2,23.69
R002065,W037,2625,12.69,16.71,107.2,27.07
R002066,W037,2800,12.82,14.3,110.5,26.78
R002067,W037,2975,13.17,14.32,113.2,27.76
R002068,W037,3150,13.74,7.92,97,34.34
R002069,W037,3325,13.95,7.42,90.8,36.28
R002070,W038,175,9.29,31.64,147.3,7.61
R002071,W038,350,9.49,32.68,136.9,6.43
R002072,W038,525,9.77,30.74,138.1,9
R002073,W038,700,9.98,28.65,135.4,11.33
R002074,W038,875,10.4,16.4,125.4,14
R002075,W038,1050,10.53,17.36,126,14.86
R002076,W038,1225,10.77,17.39,126.9,16.95
R002077,W038,1400,11.02,15.46,117.9,18.36
R002078,W038,1575,11.35,13.96,122,18.75
R002079,W038,1750,11.65,16.32,122.8,21.3
R002080,W038,1925,11.68,16.24,117.4,19.31
R002081,W038,2100,11.86,16.63,121.5,21.95
R002082,W038,2275,12.17,17.05,122.3,22.02
R002083,W038,2450,12.35,17.41,119.2,23.34
R002084,W038,2625,12.6,14.66,117.8,25.14
R002085,W038,2800,12.86,14.51,105.7,27.85
R002086,W038,2975,13.46,8.97,99.6,33.67
R002087,W038,3150,13.79,8.66,95.4,34.1
R002088,W039,175,9.3,29.97,137.6,5.01
R002089,W039,350,9.53,35.19,147.5,9.13
R002090,W039,525,9.7,28.69,144.1,8.92
R002091,W039,700,10.13,17.97,128.4,12.99
R002092,W039,875,10.28,16.2,131.8,13.6
R002093,W039,1050,10.51,18.14,126.8,14.09
R002094,W039,1225,10.8,16.56,121.7,16.86
R002095,W039,1400,11.13,17.28,117.9,16.6
R002096,W039,1575,11.33,16.94,122.2,20.28
R002097,W039,1750,11.59,14.97,123.4,20.96
R002098,W039,1925,11.65,19.25,121.3,21.75
R002099,W039,2100,11.89,18.35,116.2,21.48
R002100,W039,2275,12.08,18.06,113.2,23.45
R002101,W039,2450,12.32,17.46,108.3,23.77
R002102,W039,2625,12.62,16.25,110.9,25.59
R002103,W039,2800,12.84,15.77,103.1,27.31
R002104,W039,2975,13.55,8.97,96.6,32.44
R002105,W039,3150,13.79,8.48,90,33.58
R002106,W040,175,9.18,36.45,141.5,6.9
R002107,W040,350,9.55,31.92,138.4,7.01
R002108,W040,525,9.68,32.02,135.8,9.53
R002109,W040,700,9.97,29.4,142.1,8.85
R002110,W040,875,10.38,17.54,138,13.53
R002111,W040,1050,10.51,18.02,127.8,14.74
R002112,W040,1225,10.89,15.79,125.5,17.17
R002113,W040,1400,11.1,14.75,130.9,16.66
R002114,W040,1575,11.3,16.83,126.2,20.29
R002115,W040,1750,11.52,14.7,119.6,20.28
R002116,W040,1925,11.62,18.06,126.7,19.64
R002117,W040,2100,11.9,17.78,121.8,22.19
R002118,W040,2275,12.2,15.24,116.8,23.85
R002119,W040,2450,12.38,15.75,118.9,25.36
R002120,W040,2625,12.59,15.89,114.5,25.86
R002121,W040,2800,12.95,13.66,114.9,26.87
R002122,W040,2975,13.4,8.8,99.1,32.55
R002123,W040,3150,13.71,7.44,99,33.65
R002124,W041,175,9.17,36.46,146.6,6
R002125,W041,350,9.56,28.85,148.5,7.07
R002126,W041,525,9.77,28.38,132.5,8.8
R002127,W041,700,10,30.68,137.4,11.48
R002128,W041,875,10.37,19.01,126.3,13.46
R002129,W041,1050,10.55,15.33,131.9,13.98
R002130,W041,1225,10.78,15.09,122.6,16.37
R002131,W041,1400,11.14,15.86,123.7,17.77
R002132,W041,1575,11.3,14.45,120.2,18.2
R002133,W041,1750,11.55,16.28,117.7,20.52
R002134,W041,1925,11.71,16.64,125.7,21.14
R002135,W041,2100,11.94,15.86,118,22.92
R002136,W041,2275,12.09,15.8,116.5,22.79
R002137,W041,2450,12.32,15.07,111.7,23.49
R002138,W041,2625,12.62,15.67,105,26.8
R002139,W041,2800,12.85,15.63,102.4,27.07
R002140,W041,2975,13.18,12.76,113.4,28.74
R002141,W041,3150,13.74,7.06,93.5,32.78
R002142,W041,3325,13.91,8.49,96.5,34.4
R002143,W042,175,9.28,33.04,138.7,5.22
R002144,W042,350,9.49,34.56,138.2,6.33
R002145,W042,525,9.78,32.65,142,8.35
R002146,W042,700,9.94,29.54,138.9,10
R002147,W042,875,10.34,16.05,129.8,13.25
R002148,W042,1050,10.55,18.02,135.7,14.13
R002149,W042,1225,10.88,18.63,122,16.15
R002150,W042,1400,11.01,14.57,119.1,17.76
R002151,W042,1575,11.28,14.58,118.2,20.23
R002152,W042,1750,11.51,14.86,115.6,21.42
R002153,W042,1925,11.64,18.35,118.2,21.64
R002154,W042,2100,11.9,18.59,113.6,23.3
R002155,W042,2275,12.07,18.06,116.8,24.5
R002156,W042,2450,12.44,16.88,116.6,24.65
R002157,W042,2625,12.62,16.31,107.6,24.67
R002158,W042,2800,12.91,13.09,112.4,28.54
R002159,W042,2975,13.51,7.63,97.9,31.82
R002160,W042,3150,13.8,7.64,96.2,34.44
R002161,W043,175,9.19,29.54,142.1,6.04
R002162,W043,350,9.49,29.14,148.1,7.57
R002163,W043,525,9.79,29.58,136.6,10.34
R002164,W043,700,9.94,33.25,132.3,10.54
R002165,W043,875,10.38,15.62,134.1,12.68
R002166,W043,1050,10.63,16.09,130.1,14.57
R002167,W043,1225,10.84,18.1,126.5,16.27
R002168,W043,1400,11.01,14.78,121.9,16.2
R002169,W043,1575,11.27,14.69,128.7,17.65
R002170,W043,1750,11.56,16.95,120.1,19.46
R002171,W043,1925,11.79,12.97,116.4,21.88
R002172,W043,2100,12.06,14.33,122.5,22.29
R002173,W043,2275,12.13,16.71,116.6,21.91
R002174,W043,2450,12.36,17.51,114.1,23.7
R002175,W043,2625,12.61,13.7,112.4,26.2
R002176,W043,2800,12.93,14.59,109.1,28.5
R002177,W043,2975,13.08,13.79,113.3,28.52
R002178,W043,3150,13.38,12.35,98.9,28.53
R002179,W043,3325,13.64,11.69,99.8,30.94
R002180,W043,3500,14.19,6.54,86.7,35.33
R002181,W043,3675,14.48,6.43,87.4,36.9
R002182,W043,3850,14.75,7.1,83,37.92
R002183,W044,175,9.2,37.03,144.5,7.5
R002184,W044,350,9.42,35.93,135.9,8.39
R002185,W044,525,9.72,34.54,132.7,7.75
R002186,W044,700,10.16,19.92,139.3,12.17
R002187,W044,875,10.42,19.45,135.5,12.91
R002188,W044,1050,10.59,18.93,126.1,16.15
R002189,W044,1225,10.84,18.29,120.1,17.16
R002190,W044,1400,11.12,16.42,119.1,18.73
R002191,W044,1575,11.37,15.15,119.1,17.68
R002192,W044,1750,11.51,13.92,126.5,20.59
R002193,W044,1925,11.57,15.54,116.1,20.06
R002194,W044,2100,11.94,17.14,110.9,22.91
R002195,W044,2275,12.11,14.92,113.8,24.21
R002196,W044,2450,12.42,16.6,119.4,23.65
R002197,W044,2625,12.68,14.66,105.6,27.2
R002198,W044,2800,12.86,13.43,114.2,28.55
R002199,W044,2975,13.5,7.9,88.1,31.16
R002200,W044,3150,13.74,8.32,88.5,35.32
R002201,W045,25,9.07,34.88,150.6,4.47
R002202,W045,50,9.07,35.34,149.7,4.99
R002203,W045,75,9.06,30.04,147.5,5.22
R002204,W045,100,9.13,37.36,146.6,5.65
R002205,W045,125,9.23,34.63,140.8,4.85
R002206,W045,150,9.19,30.16,146.8,6.47
R002207,W045,175,9.27,29.93,150.3,6.32
R002208,W045,200,9.21,35.58,147.6,7
R002209,W045,225,9.37,31.43,143.1,7.96
R002210,W045,250,9.36,34.96,137.1,7.06
R002211,W045,275,9.43,31.87,148.6,7.58
R002212,W045,300,9.41,32.05,140.2,6.49
R002213,W045,325,9.52,33.42,135.6,8.6
R002214,W045,350,9.45,30.07,147,7.89
R002215,W045,375,9.59,31.01,139.1,9.25
R002216,W045,400,9.56,31.76,138.1,7.2
R002217,W045,425,9.65,28.82,146.6,7.41
R002218,W045,450,9.58,33.85,133.9,8.44
R002219,W045,475,9.59,34.56,145.1,8.35
R002220,W045,500,9.77,31.78,140.2,9.56
R002221,W045,525,9.68,29.56,134.4,8.9
R002222,W045,550,9.77,28.81,134.6,8.72
R002223,W045,575,9.82,31.89,138.9,9.34
R002224,W045,600,9.82,30.35,142.9,9.99
R002225,W045,625,9.77,22.69,133.9,11.84
R002226,W045,650,9.82,19.46,141,12.36
R002227,W045,675,9.79,23.98,134.7,10.06
R002228,W045,700,9.98,22.18,140.7,10.58
R002229,W045,725,10.05,20.32,134.7,10.18
R002230,W045,750,10.01,20.29,135.4,10.42
R002231,W045,775,10.06,22.1,132.7,10.42
R002232,W045,800,10.08,22.78,127.6,11.87
R002233,W045,825,10.12,20.62,136,11.9
R002234,W045,850,10.05,20.07,136.9,11.96
R002235,W045,875,10.08,21.65,130.4,12.34
R002236,W045,900,10.16,22.68,131.4,12.68
R002237,W045,925,10.2,20.54,129.8,12.39
R002238,W045,950,10.3,21.98,132,14.33
R002239,W045,975,10.34,18.29,125.3,12.15
R002240,W045,1000,10.26,20.43,138.2,13.99
R002241,W045,1025,10.41,20.73,126,15.12
R002242,W045,1050,10.32,22.57,135.2,13.17
R002243,W045,1075,10.49,19.09,129.2,14.25
R002244,W045,1100,10.46,20.03,130,13.92
R002245,W045,1125,10.48,20.59,134.3,16.01
R002246,W045,1150,10.46,20.13,135.9,14.48
R002247,W045,1175,10.59,21.07,122.3,14.25
R002248,W045,1200,10.57,20.94,135.9,14.82
R002249,W045,1225,10.68,21.01,133.8,16.13
R002250,W045,1250,10.66,21.39,122.1,14.22
R002251,W045,1275,10.78,22.15,123.5,15.04
R002252,W045,1300,10.68,21.65,122.2,16.67
R002253,W045,1325,10.85,20.59,123.6,14.98
R002254,W045,1350,10.74,17.86,124.1,15.24
R002255,W045,1375,10.78,18.84,120.4,17.13
R002256,W045,1400,10.85,19.23,121.2,16.41
R002257,W045,1425,10.91,18.83,132,18.18
R002258,W045,1450,10.93,17.23,121.8,15.59
R002259,W045,1475,10.94,18.86,120.7,16.06
R002260,W045,1500,11.07,17.48,125.8,16.14
R002261,W045,1525,11.01,19.19,130.2,17.1
R002262,W045,1550,11.05,20.32,119.7,16.68
R002263,W045,1575,11.13,17.74,127,17.91
R002264,W045,1600,11.22,18.08,125.7,19.44
R002265,W045,1625,11.24,20.37,126.2,17.12
R002266,W045,1650,11.29,16.5,120.7,18.32
R002267,W045,1675,11.32,19.43,126.4,19.11
R002268,W045,1700,11.26,19.5,118.5,19.14
R002269,W045,1725,11.3,17.6,126.8,20.08
R002270,W045,1750,11.33,18.18,124.4,17.88
R002271,W045,1775,11.7,15.15,118.7,20.9
R002272,W045,1800,11.68,14.05,123.2,21.2
R002273,W045,1825,11.77,13.36,118.2,20.43
R002274,W045,1850,11.72,15.08,120.1,21.85
R002275,W045,1875,11.73,16.26,119.2,20.67
R002276,W045,1900,11.81,13.66,115.6,20.1
R002277,W045,1925,11.78,16.33,114.2,20.19
R002278,W045,1950,11.92,15.82,115.1,21.2
R002279,W045,1975,11.85,14.44,120.7,23.1
R002280,W045,2000,11.87,15.44,123.4,23.68
R002281,W045,2025,12.01,15.62,117.3,21.5
R002282,W045,2050,12.02,13.94,113.8,23.22
R002283,W045,2075,12.09,14.27,116.9,23.35
R002284,W045,2100,12.12,11.46,98.8,23.87
R002285,W045,2125,12.07,14.4,115.5,25.58
R002286,W045,2150,12.15,13,115.1,24.13
R002287,W045,2175,12.26,15,110.6,23.72
R002288,W045,2200,12.24,13.12,114.4,25.15
R002289,W045,2225,12.21,14.13,119.8,24.93
R002290,W045,2250,12.28,15.26,118.7,22.64
R002291,W045,2275,12.39,15.11,107.7,24.64
R002292,W045,2300,12.44,15.07,119.9,25.73
R002293,W045,2325,12.42,12.13,119.2,23.42
R002294,W045,2350,12.5,15.06,119,23.81
R002295,W045,2375,12.55,13.26,105.4,25.65
R002296,W045,2400,12.47,14.68,110.7,26.15
R002297,W045,2425,12.52,13.27,107.2,24.61
R002298,W045,2450,12.58,14.11,112,24.22
R002299,W045,2475,12.68,12.87,115.5,25.44
R002300,W045,2500,12.67,13.52,111.2,25.91
R002301,W045,2525,12.76,14.34,114.2,25.08
R002302,W045,2550,12.8,13.2,104.9,27.57
R002303,W045,2575,12.65,14.24,106.6,27.21
R002304,W045,2600,12.78,10.01,103.5,30.76
R002305,W045,2625,12.89,9.95,97,30.29
R002306,W045,2650,13.04,9.89,95.6,30.9
R002307,W045,2675,13.16,9.1,92.3,31.53
R002308,W045,2700,13.19,8.65,93,30.49
R002309,W045,2725,13.11,8.25,101.8,31.6
R002310,W045,2750,13.16,8.68,102.4,30.69
R002311,W045,2775,13.24,8.24,91.9,29.76
R002312,W045,2800,13.19,7.66,91.6,32.43
R002313,W045,2825,13.24,7.81,97.9,30.05
R002314,W045,2850,13.31,7.92,101.2,31.24
R002315,W045,2875,13.29,8.72,101.6,33.18
R002316,W045,2900,13.34,9.3,94.2,33.4
R002317,W045,2925,13.38,8.66,100.4,30.99
R002318,W045,2950,13.44,8.45,97.7,31.52
R002319,W045,2975,13.52,7.94,100.4,32.59
R002320,W045,3000,13.51,7.27,92.4,33.4
R002321,W045,3025,13.6,8.79,94.5,33.15
R002322,W045,3050,13.66,8.87,99.5,32.13
R002323,W045,3075,13.41,9.62,86.9,32.52
R002324,W045,3100,13.64,9.4,94.3,34.08
R002325,W045,3125,13.67,7.44,90,35.06
R002326,W045,3150,13.8,8.24,97.8,34.31
R002327,W045,3175,13.76,7.08,91.8,34.12
R002328,W045,3200,13.81,7.23,95.6,34.73
R002329,W045,3225,13.88,7.29,97.2,33.85
R002330,W045,3250,13.81,8.46,96,33.83
R002331,W045,3275,13.84,6.93,92.5,35.27
R002332,W045,3300,13.92,7.41,92.1,35.17
R002333,W045,3325,13.96,8.49,84.7,34.43
R002334,W045,3350,14.05,7.15,91.7,35.55
R002335,W045,3375,14.07,6.74,95.7,34.42
R002336,W045,3400,14.06,6.7,92,34.35
R002337,W045,3425,14.19,8.2,91.6,35.08
R002338,W046,25,8.99,30.26,146.9,4.74
R002339,W046,50,9.09,36.87,148.5,4.91
R002340,W046,75,9.14,32.11,143.7,5.08
R002341,W046,100,9.11,37.05,149.4,5.38
R002342,W046,125,9.14,34.21,144.4,7.05
R002343,W046,150,9.21,34.22,139.1,4.98
R002344,W046,175,9.23,37.06,137.4,5.36
R002345,W046,200,9.32,32.48,136.7,5.96
R002346,W046,225,9.39,31.03,149.1,6.96
R002347,W046,250,9.29,30.43,136.4,8
R002348,W046,275,9.34,35.23,144.1,5.66
R002349,W046,300,9.4,35.32,135.9,6.1
R002350,W046,325,9.42,33.62,146.7,8.08
R002351,W046,350,9.47,33.1,143.7,6.59
R002352,W046,375,9.52,35.67,144.7,8.76
R002353,W046,400,9.51,31.23,142.4,7
R002354,W046,425,9.53,29.28,137.7,6.74
R002355,W046,450,9.61,29.31,144.4,8.27
R002356,W046,475,9.65,34.08,141.1,8.75
R002357,W046,500,9.78,35.35,138.4,8.16
R002358,W046,525,9.72,23.46,142.2,9.2
R002359,W046,550,9.73,24.52,142.3,9.51
R002360,W046,575,9.66,25.64,142.4,10.07
R002361,W046,600,9.77,24.91,133.1,10.73
R002362,W046,625,9.83,22.33,139.5,10.57
R002363,W046,650,9.76,20.63,137.7,9.54
R002364,W046,675,9.8,20.29,142.2,11.95
R002365,W046,700,9.96,24.12,130.6,12.76
R002366,W046,725,9.87,21.18,138.1,11.68
R002367,W046,750,9.89,22.18,136.2,11.82
R002368,W046,775,9.8,23.48,134.2,10.24
R002369,W046,800,10.04,22.33,139.3,13.03
R002370,W046,825,10.08,22.63,133.9,13.76
R002371,W046,850,10.09,21.26,136.7,11.92
R002372,W046,875,10.09,21.09,126.6,11.38
R002373,W046,900,10.25,20.52,139.3,12.19
R002374,W046,925,10.14,18.7,133.2,11.75
R002375,W046,950,10.24,19.12,129.7,14.5
R002376,W046,975,10.3,18.89,129.9,13.62
R002377,W046,1000,10.28,22.93,136.8,12.11
R002378,W046,1025,10.12,26.56,130.1,14.01
R002379,W046,1050,10.29,21.86,128.3,14.18
R002380,W046,1075,10.5,21.45,130.3,15.08
R002381,W046,1100,10.49,20.8,127.1,13.38
R002382,W046,1125,10.44,18.29,123.5,13.62
R002383,W046,1150,10.46,17.93,126.4,13.26
R002384,W046,1175,10.5,17.79,122.7,14.32
R002385,W046,1200,10.64,20.51,122.8,14.73
R002386,W046,1225,10.69,21.77,124,14.01
R002387,W046,1250,10.64,19.83,131.2,15.42
R002388,W046,1275,10.74,20.51,125.4,17.17
R002389,W046,1300,10.73,19.94,131.7,14.7
R002390,W046,1325,10.73,20.58,122,14.9
R002391,W046,1350,10.89,19.94,120.3,16.03
R002392,W046,1375,10.77,18.81,129.8,15.95
R002393,W046,1400,10.96,21.05,126.4,16.53
R002394,W046,1425,11,17.46,121.7,16.96
R002395,W046,1450,10.96,17.06,132.5,18.36
R002396,W046,1475,11.05,19.68,122,18.28
R002397,W046,1500,11.06,17.51,128.6,16.38
R002398,W046,1525,11.12,17.01,120.7,18.26
R002399,W046,1550,11.03,16.7,124.2,18.67
R002400,W046,1575,11.12,17.82,124,19.43
R002401,W046,1600,11.17,17.02,121.4,19.53
R002402,W046,1625,11.16,20.19,128.5,17.85
R002403,W046,1650,11.52,13.82,121.2,20.03
R002404,W046,1675,11.49,16.6,125.5,20.21
R002405,W046,1700,11.49,15.56,124.4,18.67
R002406,W046,1725,11.48,15.91,114,20.55
R002407,W046,1750,11.63,13.92,117.9,19.79
R002408,W046,1775,11.59,13.48,121.7,19.64
R002409,W046,1800,11.73,15.68,113.4,20.06
R002410,W046,1825,11.76,16.29,118.8,21.26
R002411,W046,1850,11.71,16.2,112.4,20.94
R002412,W046,1875,11.81,14.44,115.2,20.25
R002413,W046,1900,11.82,15.76,116.4,22.03
R002414,W046,1925,11.82,15.77,117.8,22.66
R002415,W046,1950,11.9,13.02,120,23.31
R002416,W046,1975,11.91,13.66,112.4,21.14
R002417,W046,2000,12,13.33,111.9,21.08
R002418,W046,2025,11.94,12.75,120.1,21.48
R002419,W046,2050,11.97,14.91,122,23.72
R002420,W046,2075,12.07,14.31,112.1,24.12
R002421,W046,2100,12.14,14.61,119.6,24.12
R002422,W046,2125,12.05,14.11,112.9,24.25
R002423,W046,2150,12.22,12.83,120.9,23.6
R002424,W046,2175,12.2,15.1,115,23.01
R002425,W046,2200,12.27,15.27,116.2,24.7
R002426,W046,2225,12.26,14.73,110,25.17
R002427,W046,2250,12.34,13.86,116.2,24.02
R002428,W046,2275,12.35,14.83,108.7,23.79
R002429,W046,2300,12.31,12.79,107.4,23.24
R002430,W046,2325,12.38,12.59,106.4,24.6
R002431,W046,2350,12.62,9.16,103.9,27.33
R002432,W046,2375,12.58,8.37,96.8,27.64
R002433,W046,2400,12.71,9.55,106.3,26.98
R002434,W046,2425,12.64,8.32,103.7,28.56
R002435,W046,2450,12.67,10.35,95.9,27.43
R002436,W046,2475,12.82,8.99,99.8,28.79
R002437,W046,2500,12.79,9.76,105.8,28.43
R002438,W046,2525,12.76,8.61,97.3,27.97
R002439,W046,2550,12.88,10.09,94.6,29.85
R002440,W046,2575,12.97,10.04,98.2,29.95
R002441,W046,2600,12.95,8.38,103.9,30.08
R002442,W046,2625,12.97,10.02,93.5,31.01
R002443,W046,2650,12.92,8.41,97.1,29.04
R002444,W046,2675,12.86,10.76,95.9,28.6
R002445,W046,2700,13.01,9.18,96.4,29.55
R002446,W046,2725,13.19,8.46,102.2,30.34
R002447,W046,2750,13.11,7.71,98.7,29.68
R002448,W046,2775,13.22,8.2,97.8,30.37
R002449,W046,2800,13.19,8.56,90.2,30.17
R002450,W046,2825,13.22,8.94,96.3,32.5
R002451,W046,2850,13.32,8.71,96.8,30.31
R002452,W046,2875,13.4,7.73,94.5,33.05
R002453,W046,2900,13.35,9.07,93.6,31.15
R002454,W046,2925,13.38,8.03,100.8,32.1
R002455,W046,2950,13.45,9.28,96.7,33.4
R002456,W046,2975,13.4,8.18,99.1,31.66
R002457,W046,3000,13.5,7.28,96.6,32.54
R002458,W046,3025,13.48,7.65,92.6,31.8
R002459,W046,3050,13.61,8.24,95,32.36
R002460,W046,3075,13.64,7.62,100.2,32.51
R002461,W046,3100,13.49,8.76,90.7,32.9
R002462,W046,3125,13.55,7.55,90.7,35.11
R002463,W046,3150,13.76,8.07,90.3,35.41
R002464,W047,25,9.08,34.8,144.3,6.57
R002465,W047,50,9.14,32.28,148,6.24
R002466,W047,75,9.15,29.9,145.8,4.38
R002467,W047,100,9.17,31.64,144.4,5.62
R002468,W047,125,9.15,34.08,143.6,4.88
R002469,W047,150,9.24,30.84,149.3,6.99
R002470,W047,175,9.23,36.18,141.9,5.82
R002471,W047,200,9.3,33.77,143.1,5.95
R002472,W047,225,9.25,32.18,148,5.47
R002473,W047,250,9.39,33.88,149.6,7.42
R002474,W047,275,9.37,32.49,147,5.7
R002475,W047,300,9.41,31.78,138.9,7.01
R002476,W047,325,9.48,29.25,138.5,7.95
R002477,W047,350,9.5,35.65,136.1,6.52
R002478,W047,375,9.58,32.24,136.6,8.64
R002479,W047,400,9.63,34.42,145.6,8.76
